Season;Data;Phase;Night;Part_night;Channel;Time;Event_V;Quantity;Toys
KRAJANOW_I;31-05-2012;C;6;2;ch1;03:07:19;d.a;1;0
KRAJANOW_I;31-05-2012;C;6;2;ch1;03:07:23;bc.g.bl;1;0
KRAJANOW_I;31-05-2012;C;6;2;ch1;03:11:35;bl.d;1;0
KRAJANOW_I;31-05-2012;C;6;2;ch1;03:12:09;a.n/a.n.p;2;0
KRAJANOW_I;31-05-2012;C;6;2;ch1;03:12:12;w;1;0
KRAJANOW_I;31-05-2012;C;6;2;ch1;03:14:21;a;1;0
KRAJANOW_I;31-05-2012;C;6;2;ch1;03:15:00;a;1;0
KRAJANOW_I;31-05-2012;C;6;2;ch1;03:15:10;a;1;0
KRAJANOW_I;31-05-2012;C;6;2;ch1;03:16:20;a.n/a;2;0
KRAJANOW_I;31-05-2012;C;6;2;ch1;03:16:22;d.a;1;0
KRAJANOW_I;31-05-2012;C;6;2;ch1;03:21:58;a.bo/a.p.usl.ba.sl.bt/bt.a;3;0
KRAJANOW_I;31-05-2012;C;6;2;ch1;03:22:05;ba.n;1;0
KRAJANOW_I;31-05-2012;C;6;2;ch1;03:22:19;a.usl.a;1;0
KRAJANOW_I;31-05-2012;C;6;2;ch1;03:22:24;a.n;1;0
KRAJANOW_I;31-05-2012;C;6;2;ch1;03:22:27;d.a;1;0
KRAJANOW_I;31-05-2012;C;6;2;ch1;03:22:37;a.n;1;0
KRAJANOW_I;31-05-2012;C;6;2;ch1;03:22:47;a.n;1;0
KRAJANOW_I;31-05-2012;C;6;2;ch1;03:22:49;w;1;0
KRAJANOW_I;31-05-2012;C;6;2;ch1;03:25:50;a;1;0
KRAJANOW_I;31-05-2012;C;6;2;ch1;03:25:59;a.n/bc.p.n;2;0
KRAJANOW_I;31-05-2012;C;6;2;ch1;03:28:27;c.n;1;0
KRAJANOW_I;31-05-2012;C;6;2;ch1;03:30:25;n/n.p;2;0
KRAJANOW_I;31-05-2012;C;6;2;ch1;03:30:44;bt.bl/bt.bl.p;2;0
KRAJANOW_I;31-05-2012;C;6;2;ch1;03:30:49;a.bl.bc/a.bl.bc.p;2;0
KRAJANOW_I;31-05-2012;C;6;2;ch1;03:31:32;e;1;0
KRAJANOW_I;31-05-2012;C;6;2;ch1;03:39:52;d.a;1;0
KRAJANOW_I;31-05-2012;C;6;2;ch1;03:39:55;bc.n;1;0
KRAJANOW_I;31-05-2012;C;6;2;ch1;03:40:00;w;1;0
KRAJANOW_I;31-05-2012;C;6;2;ch1;03:59:52;a;1;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:01:58;ba.sl.bc;1;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:02:26;a.bl.a;1;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:03:36;a;1;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:03:55;a;1;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:04:33;bt.sl.bt.bl.ubt.sl.bc.usl.bv.sl.bc;1;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:05:28;a/bt.v.sl.v.n;2;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:07:59;a;1;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:08:08;bt.v;1;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:08:11;a;1;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:09:31;a;1;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:10:29;ba;1;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:10:49;a;1;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:11:32;bt.a;1;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:11:35;a;1;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:11:36;bc.sl.bc;1;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:12:29;a.n;1;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:12:31;d.a;1;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:13:48;a.bo;1;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:14:08;n.a/d.bl.bt;2;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:15:06;a.bo/a.p;2;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:15:12;a;1;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:15:25;n.sl.a;1;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:16:35;a;1;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:16:46;d.ubl.a;1;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:16:49;sl.d;1;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:16:51;v.bl.v/a;2;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:17:53;a;1;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:18:23;a;1;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:19:26;bv;1;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:19:31;a;1;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:19:32;a/a;2;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:20:39;d/d.p;2;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:20:42;ba/ba.p;2;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:20:55;a/a.p;2;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:21:32;a;1;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:21:34;a;1;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:21:55;bv/bv.p;2;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:22:00;d.a;1;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:22:04;a.n;1;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:22:06;d.bl;1;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:22:09;d;1;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:22:14;a.n/v.ubt.d;2;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:22:19;w;1;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:22:21;d.a;1;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:22:39;a.bo.d;1;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:23:02;ba.n;1;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:23:40;n.bl.sl.v;1;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:23:59;w;1;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:24:27;a;1;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:24:49;d.a;1;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:26:06;a;1;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:29:19;a;1;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:29:28;a/a.p;2;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:32:36;a;1;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:33:03;bc.n;1;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:33:51;ba.t/ba.t.p;2;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:34:45;a.n;1;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:34:50;d.bc.sl.ba;1;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:34:56;d;1;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:34:58;a.ubl.bc;1;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:35:29;d/d.p;2;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:35:44;e/e.p;2;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:35:49;a;1;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:35:56;a/a.p;2;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:36:00;n.t.bc.n/n.t.bc.n.p;2;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:36:02;d/d.p;2;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:36:09;a;1;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:36:15;v;1;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:38:03;bt.a/bt.p;2;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:38:24;a.d;1;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:38:56;v.sl.v;1;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:41:36;a.bt;1;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:46:32;a.usl.bl.r.bl.r.bl.sl.bc;1;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:46:53;w;1;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:46:56;w;1;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:47:11;g.r.bt.d;1;0
KRAJANOW_I;31-05-2012;C;7;1;ch1;21:51:22;a;1;0
KRAJANOW_I;31-05-2012;C;6;2;ch2;03:00:23;a.sl.a/a.ubl.a;2;1
KRAJANOW_I;31-05-2012;C;6;2;ch2;03:00:57;v.ubl.a;1;1
KRAJANOW_I;31-05-2012;C;6;2;ch2;03:01:02;v.ubl.a;1;1
KRAJANOW_I;31-05-2012;C;6;2;ch2;03:01:28;a;1;1
KRAJANOW_I;31-05-2012;C;6;2;ch2;03:02:20;a/a/bt;2;1
KRAJANOW_I;31-05-2012;C;6;2;ch2;03:03:19;a.ubl.a;1;1
KRAJANOW_I;31-05-2012;C;6;2;ch2;03:15:05;v/v.p;2;1
KRAJANOW_I;31-05-2012;C;6;2;ch2;03:15:09;a;1;1
KRAJANOW_I;31-05-2012;C;6;2;ch2;03:15:19;a.bl.a/a.p;2;1
KRAJANOW_I;31-05-2012;C;6;2;ch2;03:22:31;c.ubl.a;1;1
KRAJANOW_I;31-05-2012;C;6;2;ch2;03:23:55;a/a.p;2;1
KRAJANOW_I;31-05-2012;C;6;2;ch2;03:28:38;v.sl.a;1;1
KRAJANOW_I;31-05-2012;C;6;2;ch2;03:28:45;n.ubl.a;1;1
KRAJANOW_I;31-05-2012;C;6;2;ch2;03:28:50;d.a;1;1
KRAJANOW_I;31-05-2012;C;6;2;ch2;03:28:53;v.ubo.i.ubl.a.bl.i.v;1;1
KRAJANOW_I;31-05-2012;C;6;2;ch2;03:29:26;a;1;1
KRAJANOW_I;31-05-2012;C;6;2;ch2;03:30:18;sl.ubl.v;1;1
KRAJANOW_I;31-05-2012;C;6;2;ch2;03:30:29;a.r.r.ubo.r;1;1
KRAJANOW_I;31-05-2012;C;6;2;ch2;03:59:56;a;1;1
KRAJANOW_I;31-05-2012;C;7;1;ch2;21:04:28;sl;1;1
KRAJANOW_I;31-05-2012;C;7;1;ch2;21:12:35;c.ubl.a;1;1
KRAJANOW_I;31-05-2012;C;7;1;ch2;21:14:02;d;1;1
KRAJANOW_I;31-05-2012;C;7;1;ch2;21:14:25;bt.d;1;1
KRAJANOW_I;31-05-2012;C;7;1;ch2;21:15:03;d.a;1;1
KRAJANOW_I;31-05-2012;C;7;1;ch2;21:16:46;d.a;1;1
KRAJANOW_I;31-05-2012;C;7;1;ch2;21:18:33;d.a;1;1
KRAJANOW_I;31-05-2012;C;7;1;ch2;21:19:26;bc.i.ubl.a;1;1
KRAJANOW_I;31-05-2012;C;7;1;ch2;21:20:49;d.ubl.a/d.a.p;2;1
KRAJANOW_I;31-05-2012;C;7;1;ch2;21:21:17;a;1;1
KRAJANOW_I;31-05-2012;C;7;1;ch2;21:22:01;d.a;1;1
KRAJANOW_I;31-05-2012;C;7;1;ch2;21:22:26;a.ubl.a;1;1
KRAJANOW_I;31-05-2012;C;7;1;ch2;21:22:53;a.ubl.v;1;1
KRAJANOW_I;31-05-2012;C;7;1;ch2;21:29:24;N;1;1
KRAJANOW_I;31-05-2012;C;7;1;ch2;21:31:15;ubo;1;1
KRAJANOW_I;31-05-2012;C;7;1;ch2;21:31:35;v.sl.v;1;1
KRAJANOW_I;31-05-2012;C;7;1;ch2;21:31:44;v.sl.v.ubl.n;1;1
KRAJANOW_I;31-05-2012;C;7;1;ch2;21:32:44;d;1;1
KRAJANOW_I;31-05-2012;C;7;1;ch2;21:35:19;d.sl.ubo.bc.i/bc.i.p;2;1
KRAJANOW_I;31-05-2012;C;7;1;ch2;21:35:41;a;1;1
KRAJANOW_I;31-05-2012;C;7;1;ch2;21:41:32;d;1;1
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:00:21;a/a.bl.a.p;2;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:00:23;bl;1;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:00:37;v.o.d;1;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:01:01;bc;1;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:01:04;o.d;1;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:01:08;ubo.a;1;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:02:26;a.n;1;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:05:28;a.n;1;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:05:30;a.bl.bc/a.bl.bc.p;2;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:05:37;c.usl.a/c.usl.a.p/c.usl.c.p;3;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:05:51;a.ubt.d/a.p.bo/a.bo.p;3;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:06:56;a.bl.a;1;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:09:05;a/a.sl.c;2;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:09:18;t.a;1;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:09:40;a.ubo;1;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:15:05;c/c.p;2;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:16:37;a;1;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:16:39;N;1;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:17:45;a;1;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:18:04;d.a;1;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:18:12;bt.sl.bt;1;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:19:46;a;1;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:19:48;a.sl.bc;1;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:19:53;a.g.bc;1;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:20:57;n.ba.bl.a;1;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:23:04;a.bl.a;1;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:23:34;ba.sl.a;1;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:26:07;bt.v;1;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:26:17;bv.usl.ba;1;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:27:20;c;1;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:29:43;v.n;1;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:30:00;a.bt.d;1;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:30:13;a.bl.a;1;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:30:50;n.bt;1;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:31:56;bl.a.n;1;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:32:01;n/n.p;2;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:32:20;N;1;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:32:22;bt.n/bt.n.p;2;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:32:38;v;1;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:33:00;f;1;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:34:08;bt.v;1;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:36:06;a;1;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:36:09;c;1;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:36:15;ba.n;1;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:38:13;v.usl.a/a.n;2;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:38:21;v.bl.v/v.bl.v.p;2;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:38:29;a.n;1;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:38:35;v;1;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:39:51;n.bt;1;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:41:01;n.bt.a;1;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:41:09;v/v.p.bl.a;2;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:41:16;a.n;1;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:41:53;a;1;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:43:19;a.ubl.d;1;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:43:42;a.bl.a;1;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:44:10;d;1;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:44:13;a.n;1;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:44:21;ba.r.bl;1;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:44:27;d.ba;1;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:47:36;a.usl.ba.bc;1;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:50:08;d.bv;1;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:50:13;a;1;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:51:20;a;1;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:51:22;a.bl.a/a.bl.a;2;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:53:18;N;1;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:55:25;v.r.usl.bl;1;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:56:54;N;1;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:57:30;v;1;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:58:00;a;1;0
KRAJANOW_I;1-06-2012;C;7;2;ch1;03:58:50;a.bl.a/a.bl.a.p;2;0
KRAJANOW_I;1-06-2012;C;8;1;ch1;21:03:46;d.v;1;0
KRAJANOW_I;1-06-2012;C;8;1;ch1;21:06:32;d.bl.a;1;0
KRAJANOW_I;1-06-2012;C;8;1;ch1;21:07:38;a;1;0
KRAJANOW_I;1-06-2012;C;8;1;ch1;21:11:57;a;1;0
KRAJANOW_I;1-06-2012;C;8;1;ch1;21:12:05;a.n;1;0
KRAJANOW_I;1-06-2012;C;8;1;ch1;21:12:22;a.ubl.a;1;0
KRAJANOW_I;1-06-2012;C;8;1;ch1;21:13:40;e;1;0
KRAJANOW_I;1-06-2012;C;8;1;ch1;21:13:46;bl;1;0
KRAJANOW_I;1-06-2012;C;8;1;ch1;21:15:25;a;1;0
KRAJANOW_I;1-06-2012;C;8;1;ch1;21:16:05;d.a/d.a.p;2;0
KRAJANOW_I;1-06-2012;C;8;1;ch1;21:16:08;a.bl.bc;1;0
KRAJANOW_I;1-06-2012;C;8;1;ch1;21:16:27;d.sl;1;0
KRAJANOW_I;1-06-2012;C;8;1;ch1;21:16:29;bl;1;0
KRAJANOW_I;1-06-2012;C;8;1;ch1;21:16:52;v;1;0
KRAJANOW_I;1-06-2012;C;8;1;ch1;21:17:01;d.o;1;0
KRAJANOW_I;1-06-2012;C;8;1;ch1;21:17:59;a;1;0
KRAJANOW_I;1-06-2012;C;8;1;ch1;21:18:05;a;1;0
KRAJANOW_I;1-06-2012;C;8;1;ch1;21:19:05;a;1;0
KRAJANOW_I;1-06-2012;C;8;1;ch1;21:19:28;a.ubl.a;1;0
KRAJANOW_I;1-06-2012;C;8;1;ch1;21:19:32;a;1;0
KRAJANOW_I;1-06-2012;C;8;1;ch1;21:19:36;a.ubl.a;1;0
KRAJANOW_I;1-06-2012;C;8;1;ch1;21:19:51;c/bt.c;2;0
KRAJANOW_I;1-06-2012;C;8;1;ch1;21:19:59;d.a;1;0
KRAJANOW_I;1-06-2012;C;8;1;ch1;21:20:10;v.bl.a;1;0
KRAJANOW_I;1-06-2012;C;8;1;ch1;21:20:40;a;1;0
KRAJANOW_I;1-06-2012;C;8;1;ch1;21:20:50;a.usl.bo;1;0
KRAJANOW_I;1-06-2012;C;8;1;ch1;21:21:22;n.bo/a.ubl.p.bt;2;0
KRAJANOW_I;1-06-2012;C;8;1;ch1;21:21:46;a/a.p.usl.a;2;0
KRAJANOW_I;1-06-2012;C;8;1;ch1;21:21:52;a.bt.usl.bt.n;1;0
KRAJANOW_I;1-06-2012;C;8;1;ch1;21:22:40;a.bt;1;0
KRAJANOW_I;1-06-2012;C;8;1;ch1;21:23:13;a.bl.a/d.a.p;2;0
KRAJANOW_I;1-06-2012;C;8;1;ch1;21:23:25;a;1;0
KRAJANOW_I;1-06-2012;C;8;1;ch1;21:23:51;a;1;0
KRAJANOW_I;1-06-2012;C;8;1;ch1;21:24:11;a;1;0
KRAJANOW_I;1-06-2012;C;8;1;ch1;21:24:43;a;1;0
KRAJANOW_I;1-06-2012;C;8;1;ch1;21:25:26;a;1;0
KRAJANOW_I;1-06-2012;C;8;1;ch1;21:26:51;a.bl.a;1;0
KRAJANOW_I;1-06-2012;C;8;1;ch1;21:26:55;a;1;0
KRAJANOW_I;1-06-2012;C;8;1;ch1;21:28:19;a.bl.a;1;0
KRAJANOW_I;1-06-2012;C;8;1;ch1;21:28:25;a.ubt.d;1;0
KRAJANOW_I;1-06-2012;C;8;1;ch1;21:28:37;a;1;0
KRAJANOW_I;1-06-2012;C;8;1;ch1;21:29:09;a.r.bt.a/v.sl.v;2;0
KRAJANOW_I;1-06-2012;C;8;1;ch1;21:29:25;a.bl.sl.d;1;0
KRAJANOW_I;1-06-2012;C;8;1;ch1;21:29:36;a;1;0
KRAJANOW_I;1-06-2012;C;8;1;ch1;21:30:54;a;1;0
KRAJANOW_I;1-06-2012;C;8;1;ch1;21:31:14;bt.sl.ba.sl.ba.usl.ba.sl.bc;1;0
KRAJANOW_I;1-06-2012;C;8;1;ch1;21:31:49;a.bt;1;0
KRAJANOW_I;1-06-2012;C;8;1;ch1;21:32:33;a;1;0
KRAJANOW_I;1-06-2012;C;8;1;ch1;21:34:12;n.bt.a;1;0
KRAJANOW_I;1-06-2012;C;8;1;ch1;21:34:59;a.bt.usl.bt.a;1;0
KRAJANOW_I;1-06-2012;C;8;1;ch1;21:35:05;v.t;1;0
KRAJANOW_I;1-06-2012;C;8;1;ch1;21:39:01;a;1;0
KRAJANOW_I;1-06-2012;C;8;1;ch1;21:41:26;a.n;1;0
KRAJANOW_I;1-06-2012;C;8;1;ch1;21:41:29;bo;1;0
KRAJANOW_I;1-06-2012;C;8;1;ch1;21:41:32;a.bl.bt.d;1;0
KRAJANOW_I;1-06-2012;C;8;1;ch1;21:43:12;d.a;1;0
KRAJANOW_I;1-06-2012;C;8;1;ch1;21:43:24;a.bl.bt.d;1;0
KRAJANOW_I;1-06-2012;C;8;1;ch1;21:44:12;a.d;1;0
KRAJANOW_I;1-06-2012;C;8;1;ch1;21:47:39;d.a;1;0
KRAJANOW_I;1-06-2012;C;8;1;ch1;21:47:51;bc.sl.bc;1;0
KRAJANOW_I;1-06-2012;C;8;1;ch1;21:50:16;a;1;0
KRAJANOW_I;1-06-2012;C;8;1;ch1;21:52:13;a;1;0
KRAJANOW_I;1-06-2012;C;7;2;ch2;03:00:28;d;1;1
KRAJANOW_I;1-06-2012;C;7;2;ch2;03:05:09;c;1;1
KRAJANOW_I;1-06-2012;C;7;2;ch2;03:05:12;c;1;1
KRAJANOW_I;1-06-2012;C;7;2;ch2;03:05:14;n.bt.ubl.a;1;1
KRAJANOW_I;1-06-2012;C;7;2;ch2;03:05:21;ba.d/ba.d.p;2;1
KRAJANOW_I;1-06-2012;C;7;2;ch2;03:05:45;bl;1;1
KRAJANOW_I;1-06-2012;C;7;2;ch2;03:09:23;bc/bc.p;2;1
KRAJANOW_I;1-06-2012;C;7;2;ch2;03:09:44;n.ubl.a;1;1
KRAJANOW_I;1-06-2012;C;7;2;ch2;03:12:39;a/a.p;2;1
KRAJANOW_I;1-06-2012;C;7;2;ch2;03:14:59;a.ubl.c/a.ubl.c.p;2;1
KRAJANOW_I;1-06-2012;C;7;2;ch2;03:17:26;bt.d;1;1
KRAJANOW_I;1-06-2012;C;7;2;ch2;03:18:09;ba.t;1;1
KRAJANOW_I;1-06-2012;C;7;2;ch2;03:23:26;n/a/ubl.bc;2;1
KRAJANOW_I;1-06-2012;C;7;2;ch2;03:27:53;n.a;1;1
KRAJANOW_I;1-06-2012;C;7;2;ch2;03:31:19;bt.d;1;1
KRAJANOW_I;1-06-2012;C;7;2;ch2;03:32:09;n/n.p;2;1
KRAJANOW_I;1-06-2012;C;7;2;ch2;03:38:23;v;1;1
KRAJANOW_I;1-06-2012;C;7;2;ch2;03:39:27;c;1;1
KRAJANOW_I;1-06-2012;C;7;2;ch2;03:41:02;a;1;1
KRAJANOW_I;1-06-2012;C;7;2;ch2;03:41:19;bc;1;1
KRAJANOW_I;1-06-2012;C;7;2;ch2;03:41:58;bc.d;1;1
KRAJANOW_I;1-06-2012;C;7;2;ch2;03:44:01;n.a;1;1
KRAJANOW_I;1-06-2012;C;7;2;ch2;03:44:06;ba;1;1
KRAJANOW_I;1-06-2012;C;7;2;ch2;03:44:36;bl;1;1
KRAJANOW_I;1-06-2012;C;7;2;ch2;03:44:40;v;1;1
KRAJANOW_I;1-06-2012;C;7;2;ch2;03:44:42;bc.d;1;1
KRAJANOW_I;1-06-2012;C;7;2;ch2;03:44:45;h;1;1
KRAJANOW_I;1-06-2012;C;7;2;ch2;03:44:53;bt.d;1;1
KRAJANOW_I;1-06-2012;C;7;2;ch2;03:45:19;a.sl.a;1;1
KRAJANOW_I;1-06-2012;C;7;2;ch2;03:46:32;?;1;1
KRAJANOW_I;1-06-2012;C;7;2;ch2;03:51:21;a;1;1
KRAJANOW_I;1-06-2012;C;7;2;ch2;03:51:28;bt.n/a.p.ubl.a;2;1
KRAJANOW_I;1-06-2012;C;7;2;ch2;03:51:47;?;1;1
KRAJANOW_I;1-06-2012;C;7;2;ch2;03:55:28;a;1;1
KRAJANOW_I;1-06-2012;C;7;2;ch2;03:57:48;a;1;1
KRAJANOW_I;1-06-2012;C;8;1;ch2;21:00:25;a.sl.a.ubl.a;1;1
KRAJANOW_I;1-06-2012;C;8;1;ch2;21:01:36;a.ubl.a;1;1
KRAJANOW_I;1-06-2012;C;8;1;ch2;21:02:00;a.bl.i.a;1;1
KRAJANOW_I;1-06-2012;C;8;1;ch2;21:03:29;d.a;1;1
KRAJANOW_I;1-06-2012;C;8;1;ch2;21:04:10;bc.ubl.a;1;1
KRAJANOW_I;1-06-2012;C;8;1;ch2;21:05:21;v;1;1
KRAJANOW_I;1-06-2012;C;8;1;ch2;21:07:01;N;1;1
KRAJANOW_I;1-06-2012;C;8;1;ch2;21:12:01;a;1;1
KRAJANOW_I;1-06-2012;C;8;1;ch2;21:12:43;d.a;1;1
KRAJANOW_I;1-06-2012;C;8;1;ch2;21:15:20;d.ubl.a;1;1
KRAJANOW_I;1-06-2012;C;8;1;ch2;21:16:10;a.n;1;1
